FEATURE_ID	FEATURE_NAME	CHR	START	END	Islet	Muscle	Adipose	Liver
ENSG00000181218	HIST3H2A	chr1	228645065	228645560	0.786316700735305	0.0356711196282596	0.158185269140086	0.0198269104963492
ENSG00000269832	AL627171.2	chr14	50291993	50293258	0.495086811406688	0.0782084895107693	0.37944680797321	0.0472578911093322
ENSG00000124160	NCOA5	chr20	44689624	44718591	0.364383119773686	0.144374132313696	0.386693675531152	0.104549072381465
ENSG00000187650	VMAC	chr19	5904869	5910864	0.203920286209581	0.0947662621126289	0.530421506167618	0.170891945510172
ENSG00000112541	PDE10A	chr6	165740776	166400091	0.5895150638233	0.0313064658902594	0.352876080185492	0.0263023901009487
ENSG00000130829	DUSP9	chrX	152907946	152916781	0.173493785424616	0.0149957332603566	0.12679243561012	0.684718045704907
ENSG00000077713	SLC25A43	chrX	118533023	118588441	0.152697023636589	0.0358066611445947	0.668808847983348	0.142687467235467
ENSG00000066294	CD84	chr1	160510885	160549306	0.0608360476660281	0.0313638814142942	0.827243584413499	0.0805564865061784
ENSG00000187257	RSBN1L	chr7	77325760	77412339	0.313732279533288	0.144289363556763	0.394446579338843	0.147531777571106
ENSG00000175548	ALG10B	chr12	38710380	38717784	0.466016766739115	0.0848765621114214	0.382613550414418	0.0664931207350462
ENSG00000174173	TRMT10C	chr3	101280706	101285290	0.392155276385143	0.231185623523928	0.231641640179829	0.145017459911101
ENSG00000136878	USP20	chr9	132596977	132644107	0.282474290565661	0.169962260602502	0.398214077960252	0.149349370871585
ENSG00000007038	PRSS21	chr16	2867164	2876305	0.846485260009327	0.023497164531713	0.0773420680067566	0.0526755074522034
ENSG00000146411	SLC2A12	chr6	134311571	134373774	0.582965438660151	0.304449088040767	0.0649704965050152	0.0476149767940667
ENSG00000138326	RPS24	chr10	79793518	79816570	0.262717191431621	0.243860377164496	0.398068578034746	0.0953538533691379
ENSG00000077157	PPP1R12B	chr1	202317827	202559723	0.0571445226264187	0.485959939642167	0.410116405774223	0.0467791319571906
ENSG00000141542	RAB40B	chr17	80612849	80656604	0.139046649693194	0.405491903057513	0.282954626650156	0.172506820599138
ENSG00000171867	PRNP	chr20	4666882	4682236	0.514418178762527	0.11734007861792	0.289857159626109	0.0783845829934433
ENSG00000119938	PPP1R3C	chr10	93388199	93392811	0.027657589886544	0.548652957669164	0.0711020117771233	0.352587440667169
ENSG00000174611	KY	chr3	134321980	134369864	0.665751266583279	0.288595446606584	0.0369451314011955	0.00870815540894162
ENSG00000147082	CCNB3	chrX	49967364	50094909	0.297501688412764	0.22606440165308	0.307504170197214	0.168929739736942
ENSG00000178896	EXOSC4	chr8	145134326	145135550	0.345492806264568	0.14058881966626	0.269713680258397	0.244204693810775
ENSG00000154451	GBP5	chr1	89724638	89738544	0.216167211276193	0.0290734105003877	0.536209092088033	0.218550286135386
ENSG00000205078	SYCE1L	chr16	77240338	77246902	0.509012521969986	0.0394612658227197	0.390206717108645	0.0613194950986497
ENSG00000134452	FBXO18	chr10	5932194	5979556	0.232908803075671	0.182819633074056	0.441356978584624	0.14291458526565
ENSG00000136449	MYCBPAP	chr17	48585745	48608862	0.225532443016198	0.103267408958881	0.632645436351222	0.0385547116736982
ENSG00000240857	RDH14	chr2	18735989	18741946	0.2178824086597	0.248249353018783	0.37907544523646	0.154792793085057
ENSG00000114656	KIAA1257	chr3	128628709	128721533	0.769109236523848	0.0224842754319106	0.187227945602973	0.0211785424412685
ENSG00000171403	KRT9	chr17	39722096	39728310	0	0	1	0
ENSG00000182700	IGIP	chr5	139505521	139508391	0.0925136872631369	0.211120499483152	0.510300332843251	0.18606548041046
ENSG00000143333	RGS16	chr1	182567758	182573543	0.665848064906948	0.0272489939382811	0.199629520880865	0.107273420273906
ENSG00000167601	AXL	chr19	41725108	41767671	0.115365549330426	0.0572750711438157	0.806185414008392	0.0211739655173655
ENSG00000183154	RP11-863K10.7	chr8	37592279	37594944	0.176294105132961	0.119026829107051	0.479732433571057	0.224946632188932
ENSG00000196542	SPTSSB	chr3	161062580	161090668	0.895677194091529	0.00718792281616683	0.0679874301372452	0.0291474529550586
ENSG00000203879	GDI1	chrX	153665266	153671814	0.370065851187003	0.11368215157418	0.418282921904981	0.0979690753338362
ENSG00000161905	ALOX15	chr17	4534197	4545589	0.284668835200838	0.239315462945512	0.218717045488937	0.257298656364712
ENSG00000108557	RAI1	chr17	17584787	17714325	0.592805264427226	0.0840216621898444	0.257510036860831	0.0656630365220984
ENSG00000031823	RANBP3	chr19	5916150	5978153	0.325690524479461	0.164359929265892	0.387738565635594	0.122210980619053
ENSG00000182541	LIMK2	chr22	31608260	31676066	0.339501967931249	0.128100282152797	0.357204243156737	0.175193506759217
ENSG00000197363	ZNF517	chr8	146024261	146036554	0.19116531245445	0.235686931604527	0.409603134392637	0.163544621548386
ENSG00000120645	IQSEC3	chr12	175931	287626	0.723288785694449	0.0321072623134542	0.223083722243494	0.021520229748602
ENSG00000215784	FAM72D	chr1	143896452	143913143	0.534283783564676	0.023144918749657	0.406445802531546	0.036125495154121
ENSG00000244482	LILRA6	chr19	54740468	54746649	0.0352186887209296	0.0498139705121772	0.787864340798213	0.12710299996868
ENSG00000118096	IFT46	chr11	118415243	118443685	0.362176676752512	0.177566889387736	0.360832341530514	0.0994240923292377
ENSG00000175985	PLEKHD1	chr14	69951471	69995215	0.673631165736379	0.0496424944203357	0.245311685545334	0.0314146542979508
ENSG00000168496	FEN1	chr11	61560275	61564716	0.388525025109466	0.227629398419064	0.258686957712948	0.125158618758522
ENSG00000162461	SLC25A34	chr1	16062900	16067891	0.205352068495105	0.58828158457921	0.128214494935824	0.0781518519898608
ENSG00000165125	TRPV6	chr7	142568956	142583507	0.984313645756141	0.000830586161425387	0.00230436047288056	0.0125514076095533
ENSG00000169762	TAPT1	chr4	16162128	16228164	0.23185185285192	0.311521761556396	0.260382198548283	0.1962441870434
ENSG00000172239	PAIP1	chr5	43526369	43557860	0.27353411232524	0.278638532671273	0.344868671146546	0.10295868385694
ENSG00000147437	GNRH1	chr8	25276776	25282170	0.10487346014369	0.111177646388852	0.675245391357086	0.108703502110373
ENSG00000198046	ZNF667	chr19	56950694	56988487	0.569205035634337	0.0879282978029478	0.294406990014254	0.0484596765484614
ENSG00000103381	CPPED1	chr16	12756919	12897874	0.120296672469945	0.0971011779485176	0.464827970919087	0.317774178662451
ENSG00000197681	TBC1D3	chr17	36337711	36348666	0.667629894839139	0.0662828759282919	0.148950328534288	0.117136900698281
ENSG00000180370	PAK2	chr3	196466728	196559518	0.274880984353046	0.179567556580712	0.411717950580298	0.133833508485944
ENSG00000198075	SULT1C4	chr2	108994468	109004513	0.332863223983338	0.077057587549947	0.528235648161727	0.0618435403049879
ENSG00000182308	DCAF4L1	chr4	41983713	41988476	0.500799963221203	0.252223486205815	0.147048468869485	0.0999280817034964
ENSG00000154930	ACSS1	chr20	24986868	25039616	0.122075760145727	0.393544900503879	0.391849534014604	0.0925298053357896
ENSG00000181220	ZNF746	chr7	149169885	149194908	0.455722378211758	0.0981018286251452	0.32253925067923	0.123636542483867
ENSG00000127663	KDM4B	chr19	4969125	5153606	0.203430910183863	0.292128972409485	0.327876637897086	0.176563479509566
ENSG00000163947	ARHGEF3	chr3	56761446	57112843	0.342636066407879	0.0995322141343706	0.528940980196802	0.0288907392609487
ENSG00000014138	POLA2	chr11	65029233	65073060	0.294264782328845	0.154914943000441	0.435288183750203	0.115532090920511
ENSG00000198169	ZNF251	chr8	145946298	145980990	0.235124168303672	0.11653189902135	0.538481958930317	0.109861973744662
ENSG00000222028	PSMB11	chr14	23511376	23513269	0.663542121393857	0.336457878606143	0	0
ENSG00000135547	HEY2	chr6	126068810	126082415	0.0831125102326297	0.421332943933939	0.370990163134445	0.124564382698986
ENSG00000175221	MED16	chr19	867962	893218	0.221072506221028	0.214201908647508	0.371360263225709	0.193365321905755
ENSG00000160953	MUM1	chr19	1285890	1378430	0.159909175316912	0.108071069307304	0.460436379694745	0.271583375681039
ENSG00000258474	RP11-187E13.1	chr14	32414059	32419588	1	0	0	0
ENSG00000185933	CALHM1	chr10	105213144	105218645	0.390869814544335	0.0639424415246645	0.545187743931001	0
ENSG00000104341	LAPTM4B	chr8	98787285	98865241	0.494859602447183	0.257689827247837	0.193423249135864	0.0540273211691162
ENSG00000155974	GRIP1	chr12	66741211	67197966	0.724571087984852	0.0993339379180872	0.141514347829968	0.0345806262670931
ENSG00000172115	CYCS	chr7	25159710	25164980	0.294545947561042	0.432474344029152	0.147157857359339	0.125821851050467
ENSG00000180257	ZNF816	chr19	53452632	53466164	0.405255037857681	0.0582299160215985	0.447638863541994	0.088876182578727
ENSG00000088827	SIGLEC1	chr20	3667617	3687775	0.0030629336191486	0.0550173052627817	0.854332956824201	0.0875868042938691
ENSG00000185532	PRKG1	chr10	52750945	54058110	0.0934507043586411	0.540319769369928	0.347005812394277	0.0192237138771542
ENSG00000139187	KLRG1	chr12	9102640	9163356	0.0812808481426824	0.176235239210228	0.567374212322555	0.175109700324535
ENSG00000140497	SCAMP2	chr15	75136071	75165706	0.392497667333814	0.11099753670619	0.376156962408883	0.120347833551112
ENSG00000123154	WDR83	chr19	12777614	12786530	0.476311781340937	0.0813035796120154	0.322895095971092	0.119489543075955
ENSG00000170889	RPS9	chr19	54704610	54752862	0.344369433248999	0.13551746017042	0.393056087506623	0.127057019073957
ENSG00000140093	SERPINA10	chr14	94749650	94759608	0.0174150818628389	0	0.00010117221564856	0.982483745921513
ENSG00000183186	C2CD4C	chr19	405438	409139	0.302206404918603	0.089006691907144	0.550536885954024	0.0582500172202297
ENSG00000180549	FUT7	chr9	139924626	139926449	0.25535426104919	0.050268517418721	0.524986813812582	0.169390407719506
ENSG00000148300	REXO4	chr9	136271221	136283164	0.184352528026701	0.330423251169024	0.312252238694561	0.172971982109714
ENSG00000182568	SATB1	chr3	18386879	18487080	0.22840438758389	0.425791752620209	0.239587436561705	0.106216423234195
ENSG00000188760	TMEM198	chr2	220408510	220415317	0.663603779487228	0.0609444380244618	0.168786650469697	0.106665132018613
ENSG00000161714	PLCD3	chr17	43186385	43210721	0.192481516637944	0.473459260097441	0.325099510070028	0.00895971319458785
ENSG00000134259	NGF	chr1	115828539	115880857	0.403547456738192	0.032353347671831	0.441710553902928	0.122388641687049
ENSG00000135913	USP37	chr2	219318019	219433084	0.557484758697171	0.111960654453543	0.259785238279503	0.0707693485697832
ENSG00000256671	LIMS3L	chr2	111222628	111223204	1	0	0	0
ENSG00000228120	AP001631.10	chr21	44579176	44582387	0.133990527358199	0	0	0.866009472641801
ENSG00000152348	ATG10	chr5	81267844	81572676	0.36775356971512	0.149249134515152	0.356878629646927	0.126118666122801
ENSG00000165495	PKNOX2	chr11	125034583	125303285	0.172366769311759	0.581168489778653	0.226299524491806	0.0201652164177821
ENSG00000187714	SLC18A3	chr10	50818347	50820765	1	0	0	0
ENSG00000119004	CYP20A1	chr2	204103663	204163009	0.448767693472498	0.0802178486504302	0.348571244985322	0.12244321289175
ENSG00000131626	PPFIA1	chr11	70116806	70230509	0.329702960204338	0.176245184980262	0.398756559344286	0.0952952954711137
ENSG00000143106	PSMA5	chr1	109941653	109969062	0.271594269492546	0.24288453918031	0.271908764587529	0.213612426739616
ENSG00000069956	MAPK6	chr15	52244303	52358462	0.548380786323835	0.169386670450482	0.153738732886889	0.128493810338794
ENSG00000182272	B4GALNT4	chr11	369804	382116	0.793261586762452	0.0178769921244774	0.128866547544797	0.059994873568274
ENSG00000142945	KIF2C	chr1	45205490	45233439	0.418456882828871	0.095181959833847	0.385994449269718	0.100366708067564
ENSG00000105499	PLA2G4C	chr19	48551100	48614074	0.230315167220404	0.576065258934365	0.151503993506444	0.0421155803387869
ENSG00000119946	CNNM1	chr10	101088856	101154087	0.916117395096681	0.00343024386746853	0.0604152150804847	0.0200371459553662
ENSG00000196387	ZNF140	chr12	133656424	133684130	0.337488290759059	0.107194670322988	0.379554639336495	0.175762399581459
ENSG00000129484	PARP2	chr14	20811845	20826064	0.270955068000003	0.21922934639099	0.386806331739769	0.123009253869238
ENSG00000006555	TTC22	chr1	55245385	55266940	0.798792540233939	0.00294216734409178	0.0106141203273452	0.187651172094624
ENSG00000147655	RSPO2	chr8	108911544	109095913	0.0878987651327481	0.0700289973985462	0.530758854558806	0.3113133829099
ENSG00000161973	CCDC42	chr17	8633252	8648537	0	0	0.631669404769592	0.368330595230408
ENSG00000071677	PRLH	chr2	238475217	238475818	1	0	0	0
ENSG00000165816	VWA2	chr10	115999018	116051272	0.843183642418489	0.0221915292230016	0.124882977701016	0.00974185065749323
ENSG00000120156	TEK	chr9	27109139	27230173	0.0804490887229083	0.07954934312121	0.806324634711333	0.0336769334445491
ENSG00000188827	SLX4	chr16	3631380	3661599	0.255229614300081	0.170477504621833	0.429129517253909	0.145163363824177
ENSG00000105507	CABP5	chr19	48533210	48547310	1	0	0	0
ENSG00000064545	TMEM161A	chr19	19229978	19249322	0.142726191070575	0.354431903625152	0.270630712491167	0.232211192813106
ENSG00000271321	CTAGE6	chr7	143452182	143454789	0.770747400555955	0	0.0749231894719048	0.15432940997214
ENSG00000111704	NANOG	chr12	7940390	7948655	0.537762543402641	0	0.319364087561046	0.142873369036313
ENSG00000159231	CBR3	chr21	37507210	37518864	0.226004654444779	0.0359254198963576	0.726889291848317	0.0111806338105469
ENSG00000198719	DLL1	chr6	170591294	170599561	0.31788345539569	0.0652240779153249	0.545797308622625	0.0710951580663607
ENSG00000181007	ZFP82	chr19	36874022	36909558	0.467749568479107	0.0567631842380726	0.436081130661365	0.039406116621456
ENSG00000167136	ENDOG	chr9	131580753	131581464	0.115898963669806	0.553707553961169	0.144943915453408	0.185449566915617
ENSG00000205090	TMEM240	chr1	1470554	1475833	0.195724940944676	0.163084708357449	0.585399247919504	0.055791102778371
ENSG00000121058	COIL	chr17	55015548	55038415	0.370007537795238	0.154754469154186	0.337654449914758	0.137583543135817
ENSG00000001167	NFYA	chr6	41040684	41067715	0.321666244281162	0.133589116816968	0.403159023137916	0.141585615763955
ENSG00000115461	IGFBP5	chr2	217536828	217560248	0.0491458715452986	0.184917825707858	0.746001391669105	0.0199349110777385
ENSG00000203985	LDLRAD1	chr1	54474412	54483856	1	0	0	0
ENSG00000217075	AC007401.2	chr2	36758948	36779400	0.293896550749315	0.136559173799076	0.552666143473821	0.0168781319777873
ENSG00000180287	PLD5	chr1	242246288	242687998	0.317375300309318	0.137354636079992	0.500767062310963	0.0445030012997276
ENSG00000107130	NCS1	chr9	132934857	132999583	0.714458335259901	0.0446404638622088	0.207502534826199	0.0333986660516914
ENSG00000107485	GATA3	chr10	8095567	8117161	0.0431047855047827	0.140942341140105	0.723000626030538	0.0929522473245742
ENSG00000137500	CCDC90B	chr11	82970139	82997170	0.247803770555061	0.126787039058499	0.431144230182868	0.194264960203572
ENSG00000215033	AL603965.1	chr10	47769073	47770871	0.815816313692473	0	0	0.184183686307527
ENSG00000106638	TBL2	chr7	72983262	72993121	0.413545977684151	0.0800258700327005	0.3580922098027	0.148335942480448
ENSG00000073969	NSF	chr17	44668035	44834830	0.270696337166979	0.275591550665398	0.331746748934782	0.121965363232841
ENSG00000169607	CKAP2L	chr2	113493930	113522254	0.310448322567182	0.0578072569741108	0.445567404500401	0.186177015958307
ENSG00000163075	PCDP1	chr2	120302008	120419827	0.873985525305827	0.00352232201497847	0.04067020549371	0.0818219471854848
ENSG00000174600	CMKLR1	chr12	108681821	108733118	0.0993883145705095	0.0654472517940669	0.791808360421773	0.0433560732136511
ENSG00000008118	CAMK1G	chr1	209757062	209787283	0.917499617491333	0.0173032139580743	0.0258071273956953	0.0393900411548969
ENSG00000165813	C10orf118	chr10	115880621	115933979	0.538505275977929	0.131656984353836	0.257476676860248	0.0723610628079868
ENSG00000100416	TRMU	chr22	46726772	46753237	0.371066749255937	0.120973761361291	0.323836886756014	0.184122602626758
ENSG00000092929	UNC13D	chr17	73823306	73840798	0.28757441126905	0.130755405653973	0.393914599794496	0.187755583282481
ENSG00000108511	HOXB6	chr17	46671639	46682354	0.437113984133941	0.0588916417371368	0.471240207519163	0.0327541666097592
ENSG00000140983	RHOT2	chr16	718086	724174	0.214256435723934	0.143768104740285	0.454642107193165	0.187333352342616
ENSG00000145335	SNCA	chr4	90645250	90759411	0.411265583061072	0.0238410980079708	0.52872927748643	0.0361640414445273
ENSG00000179477	ALOX12B	chr17	7975954	7991021	0.840888009765207	0.0439879537968549	0.0862385179202386	0.0288855185176996
ENSG00000177595	PIDD	chr11	799179	809646	0.16764221677959	0.189797929182941	0.45420908392189	0.188350770115579
ENSG00000178229	ZNF543	chr19	57831877	57842144	0.508379223530518	0.124062924572163	0.310042848135147	0.0575150037621716
ENSG00000167085	PHB	chr17	47481414	47492246	0.228227290472201	0.267815381789978	0.345981674576145	0.157975653161676
ENSG00000196533	C1orf186	chr1	206238872	206288647	0.305489344805515	0.0183522386485133	0.553865091388842	0.12229332515713
ENSG00000148180	GSN	chr9	123970072	124095121	0.0887461661445764	0.0654115895486128	0.838890716701557	0.00695152760525383
ENSG00000075429	CACNG5	chr17	64831235	64881603	1	0	0	0
ENSG00000079999	KEAP1	chr19	10596796	10614417	0.172060405859262	0.476402215606495	0.237938587134734	0.11359879139951
ENSG00000133878	DUSP26	chr8	33448856	33457624	0.181371779712421	0.816924129530356	0.00117772588405848	0.000526364873164662
ENSG00000159261	CLDN14	chr21	37833051	37948867	0.185042325912233	0.00330981628412924	0.00798830006281559	0.803659557740823
ENSG00000151883	PARP8	chr5	49961733	50142356	0.526827670695556	0.020361695061799	0.354592738257884	0.0982178959847611
ENSG00000171858	RPS21	chr20	60962172	60963576	0.287630909732651	0.210355179547376	0.403955307580687	0.0980586031392851
ENSG00000173213	RP11-683L23.1	chr18	47225	73545	0.667947053573887	0	0.167505894526499	0.164547051899614
